CLASS,REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN
PATH,-0.879207921,0.55401662,0,0,0,2.000001373,2.43902985,3.032254712,3.480909282,0.504548262,0.512396744,0.48594378,0.470262855,-0.170212743,0.314410493,-0.387096825,0.488517785,-0.380032101,0.000276978
PATH,0.855445545,0.808864266,0,0,0,1.925927345,0.990930401,1.548385706,0.687291015,0.568425339,0.564738242,0.562248997,0.531120383,-0.340425555,0.436681306,-0.491935575,0.567849723,-0.332110814,-0.000127329
PATH,0.443564356,0.753462604,0,0,0,-0.222221046,-0.003823073,-0.032257653,-0.020306245,0.671113778,0.68595037,0.664658697,0.619640351,-0.301740803,0.527510913,-0.741935399,0.674321602,-0.302908388,0.107140707
PATH,0.942574257,0.775623269,0,0,0,0.74074162,-0.127865394,1.709676179,0.759449221,0.530422482,0.517906356,0.548192732,0.467496481,-0.371373232,0.527510913,-0.669354754,0.553235902,-0.193721545,0.057879322
PATH,0.910891089,0.797783934,0,0,0,0.925926958,0.753770495,0.580644204,0.441135284,0.620982392,0.608815359,0.62650598,0.578146641,-0.471953546,0.544978208,-0.604838761,0.63465552,-0.29141571,-0.01870827
PATH,-0.031683168,0.653739612,0,0.11111111,0,0.370371677,0.280849841,0.903225499,0.581932219,0.550636777,0.578512383,0.526104419,0.506224117,-0.054158625,0.324890863,-0.532258116,0.530271434,-0.359497294,0.166246597
PATH,0.514851485,0.731301939,0,0,0,0.37037081,0.293028161,0.290321783,0.144724352,0.617748134,0.630853955,0.60843369,0.569847819,-0.255319114,0.464628815,-0.645161375,0.615866376,-0.314500049,0.095032371
PATH,-0.887128713,0.542936288,0,0,0,0.148148924,0.118127046,0.774192737,0.356404016,0.529613912,0.528925604,0.532128455,0.475795328,-0.270793057,0.447161646,-0.5887096,0.53653442,-0.262918275,0.067281787
PATH,0.546534653,0.731301939,0,0,0,0.481483253,0.500848315,0.483870432,0.432653983,0.612088165,0.619834731,0.614457853,0.553250375,-0.294003867,0.520523989,-0.733870891,0.622129493,-0.257851173,0.109282667
PATH,0.974257426,0.797783934,0,0,0,0.296297381,0.212708227,0.48387078,0.572537146,0.612896692,0.61432502,0.612449805,0.564315321,-0.348162492,0.506550329,-0.645161375,0.620041794,-0.290688235,0.049434958
PATH,0.665346535,0.797783934,0,0,0,0.222223153,0.251732204,2.290320616,1.122145059,0.428542526,0.432506841,0.409638508,0.395574057,-0.116054118,0.244541533,-0.282258074,0.409185791,-0.37017875,0.024177172
PATH,-0.261386139,0.64265928,0,0,0,0.148148924,0.071041853,1.387094827,1.03754547,0.627450952,0.633608748,0.62449795,0.578146641,-0.324951613,0.506550329,-0.669354754,0.63256784,-0.290433117,0.070498581
PATH,-0.467326733,0.609418283,0,0,0,1.67E-06,0.031884504,0.129032645,-0.025644581,0.642005257,0.661156981,0.638554179,0.580912915,-0.232108305,0.517030574,-0.790322666,0.647181623,-0.269686358,0.15514068
PATH,-0.942574257,0.542936288,0,0,0,0.444445905,0.264334449,1.290321519,1.167731081,0.526379675,0.528925604,0.516064214,0.486860299,-0.239845241,0.377292591,-0.45967747,0.519832975,-0.341101591,0.031626504
PATH,0.38019802,0.753462604,0,0,0,1.222224006,0.669574388,0.838709263,0.60339402,0.674348124,0.674931146,0.672690745,0.630705447,-0.425531927,0.555458516,-0.677419407,0.682672249,-0.305551381,0.02857397
PATH,-0.704950495,0.565096953,0,0,0,0.296297181,0.650471679,4.387092757,3.147032032,0.478673977,0.493112967,0.453815262,0.445366589,-0.085106371,0.25851535,-0.346774212,0.455114858,-0.423629742,0.086333188
PATH,0.665346535,0.753462604,0,0,0,8.00E-07,0.113055033,0.096774005,0.073254589,0.607236679,0.622589574,0.594377516,0.561549097,-0.224371368,0.436681306,-0.61290327,0.60125265,-0.330111941,0.104410751
PATH,0.657425743,0.797783934,0,0,0,0.888890544,0.749160889,2.129030143,1.326068091,0.422882557,0.429752047,0.397590382,0.395574057,-0.085106371,0.206113528,-0.225806445,0.396659764,-0.390331252,0.011921275
WINDOW,0.522772277,-0.952908587,0,0,0,-0.592591736,-0.39951115,-0.548386493,-0.388401122,-0.308874064,-0.369146053,-0.267068297,-0.390041517,0.185686686,-0.101310009,0.20161292,-0.294363245,1.0716784,-0.071720975
WINDOW,0.823762376,-0.952908587,0,0,0,-0.555554568,-0.384940437,-0.612902479,-0.361713595,-0.299979787,-0.363636409,-0.255020098,-0.381742762,0.147001933,-0.076855916,0.185483832,-0.281837143,1.017872796,-0.087794827
WINDOW,0.8,0.254847645,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.958415842,0.288088643,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.031683168,0.299168975,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.625742574,-1.008310249,0,0,0,0.555556815,0.267456337,2.096772025,0.922680248,-0.227208411,-0.280991761,-0.202811278,-0.287690196,0.147001933,-0.118777273,0.282258074,-0.22755741,0.493078104,-0.191594301
WINDOW,0.792079208,-1.019390582,0,0,0,-0.148147057,0.014302714,0.129032239,0.351461152,-0.287851208,-0.336088201,-0.265060267,-0.35408024,0.26305612,-0.181659371,0.30645162,-0.292275565,0.562185134,-0.011793143
WINDOW,0.942574257,-0.653739612,0,0,0,-0.481480493,-0.198244689,-0.612902345,-0.327864526,-0.277339797,-0.330578552,-0.248996008,-0.345781492,0.208897495,-0.143231429,0.274193544,-0.275574101,0.6762265,-0.111131111
WINDOW,0.126732673,0.210526316,0,0,0,-0.814814006,-0.478288228,-0.806450706,-0.466426963,-0.472205373,-0.487603355,-0.500000025,-0.508990341,0.750483601,-0.611353715,0.790322585,-0.536534436,-1.033917875,-0.067068554
WINDOW,0.538613861,-0.59833795,0,0,0,-0.11110991,-0.171218623,-0.225806012,-0.248996428,-0.322619763,-0.347107487,-0.315261056,-0.392807758,0.502901383,-0.293449783,0.314516143,-0.344467617,0.623152524,0.437336031
WINDOW,0.8,-0.664819945,0,0,0,-0.666665778,-0.399511218,-0.451612314,-0.236021965,-0.333131189,-0.38567498,-0.295180737,-0.417704032,0.278529993,-0.143231429,0.20161292,-0.323590793,1.197616292,0.029661488
WINDOW,0.055445545,0.243767313,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.514851485,-0.354570637,0,0,0,2.11111275,0.4267926,-0.451612314,-0.283212526,-0.253891244,-0.300275531,-0.230923718,-0.320885226,0.239845262,-0.150218322,0.258064499,-0.256784957,0.622280587,-0.02312273
WINDOW,0.499009901,0.254847645,0,0,0,-0.370369363,-0.152089917,-0.709676606,-0.392073533,-0.46088538,-0.479338892,-0.479919704,-0.506224089,0.711798878,-0.555458516,0.701612902,-0.51565761,0.59818835,0.211436974
WINDOW,0.673267327,-1.218836565,0,0,0,0.88889041,0.44495547,1.774192008,1.294108614,-0.223165539,-0.278236943,-0.182730923,-0.304287715,0.13152806,-0.031441049,0.09677417,-0.206680548,0.660849083,-0.019038716
WINDOW,0.641584158,-0.653739612,0,0,0,-0.592591582,-0.346824634,-0.580644344,-0.392073462,-0.340408319,-0.388429798,-0.311245014,-0.417704032,0.324951661,-0.195633157,0.274193544,-0.340292275,1.090787634,0.01293413
WINDOW,0.594059406,-0.299168975,0,0,0,0.296297381,0.199260944,-0.064515829,0.150346753,-0.306448349,-0.319559274,-0.307228936,-0.376210252,0.580270824,-0.321397354,0.29838709,-0.336116895,0.53860231,0.487106252
WINDOW,0.625742574,-1.207756233,0,0,0,0.333334529,0.702826395,-0.677418633,-0.403679424,-0.270062667,-0.336088201,-0.214859459,-0.362378994,0.092843378,0.003493509,0.056451629,-0.240083494,1.009328094,-0.034534849
WINDOW,0.807920792,0.310249307,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.633663366,-0.975069252,0,0,0,2.00000204,1.526094893,-0.580644344,-0.320212341,-0.173034153,-0.245179099,-0.124497995,-0.246196436,-0.069632498,0.055895237,0.104838751,-0.146137754,0.665092037,-0.177018857
WINDOW,0.871287129,-0.343490305,0,0,0,-0.518517667,-0.380330063,-0.516128491,-0.446729939,-0.342025466,-0.374655699,-0.325301225,-0.417704032,0.456479708,-0.262008733,0.290322582,-0.354906039,0.961977561,0.189012067
WINDOW,0.396039604,-0.36565097,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.625742574,0.27700831,0,0,0,-0.703702859,-0.198244826,-0.580644437,-0.164578374,-0.466545377,-0.482093713,-0.493975929,-0.503457838,0.742746657,-0.604366815,0.782258069,-0.530271388,-1.033917875,-0.067068554
WINDOW,0.41980198,0.332409972,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.689108911,-0.975069252,0,0,0,0.296297648,0.615753632,-0.580644437,-0.266578498,-0.1576713,-0.22038571,-0.122489983,-0.22130017,-0.007736937,0,0.169354815,-0.144050092,0.410875577,-0.176233686
WINDOW,0.768316832,0.27700831,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.522772277,-0.398891967,0,0,0,-0.148147057,0.157433434,0.935482978,0.848257061,-0.326662613,-0.371900864,-0.305220905,-0.395574024,0.332688619,-0.223580791,0.330645145,-0.334029214,0.858468411,-0.002969681
WINDOW,1.045544554,0.310249307,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.388118812,0.232686981,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.277227723,0.354570637,0,0,0,-0.666665791,-0.346824771,-0.387096293,-0.243366651,-0.435011112,-0.462809966,-0.437751028,-0.49239283,0.603481655,-0.447161561,0.564516127,-0.471816273,1.816827553,0.103442534
WINDOW,0.443564356,-0.986149584,0,0,0,0.259260434,0.510554217,1.677418003,1.084144323,-0.282191217,-0.327823729,-0.265060267,-0.343015238,0.278529993,-0.206113528,0.34677419,-0.292275565,0.673886216,-0.005610361
WINDOW,1.013861386,-0.709141274,0,0,0,0.037038214,0.075096494,-0.677418633,-0.36171365,-0.279765529,-0.338843019,-0.238955857,-0.359612745,0.162475876,-0.080349362,0.177419396,-0.265135698,0.911512382,-0.052531647
WINDOW,0.483168317,-0.91966759,0,0,0,2.814817355,3.364277165,-0.483870432,-0.060063496,-0.265211246,-0.305785163,-0.242971917,-0.337482728,0.301740852,-0.164192108,0.225806445,-0.26931106,0.787159996,0.026329087
WINDOW,0.269306931,-0.908587258,0,0,0,0.407408758,0.850195271,-0.806450715,-0.46642698,-0.445522536,-0.457300324,-0.473895606,-0.484094075,0.750483601,-0.590393015,0.741935486,-0.509394561,-1.012156442,0.773656815
WINDOW,0.784158416,-0.675900277,0,0,0,-0.666665818,-0.478288235,-0.516128375,-0.392073544,-0.322619763,-0.374655699,-0.285140586,-0.406639028,0.270793057,-0.136244536,0.193548412,-0.31315239,1.100019662,0.021140695
WINDOW,0.673267327,-0.64265928,0,0,0,-0.814814046,-0.478288331,-0.677418581,-0.466426963,-0.348494026,-0.39669426,-0.315261056,-0.431535289,0.332688619,-0.181659371,0.233870975,-0.344467617,1.264878898,0.059726481
WINDOW,0.308910891,-0.299168975,0,0,0,1.296297968,1.85971113,-0.709676588,-0.32021245,-0.426116837,-0.435261753,-0.455823317,-0.464730312,0.750483601,-0.579912666,0.717741933,-0.490605417,-1.072777525,0.68034861
WINDOW,0.673267327,-0.675900277,0,0,0,-0.481480586,-0.294721715,-0.548386493,-0.289734367,-0.318576906,-0.371900864,-0.281124526,-0.401106518,0.255319163,-0.132751059,0.20161292,-0.308977028,1.060844727,0.006274947
WINDOW,0.467326733,0.221606648,0,0,0,-0.740739893,-0.380329967,-0.774192673,-0.446729907,-0.470588231,-0.487603355,-0.495983961,-0.508990341,0.735009712,-0.597379914,0.774193552,-0.532359071,-0.598689577,-0.067068554
WINDOW,0.293069307,0.354570637,0,0,0,-0.222221219,0.17163761,-0.709676618,-0.320212466,-0.45926824,-0.476584071,-0.479919704,-0.503457838,0.719535821,-0.562445415,0.709677425,-0.51565761,-0.38107533,0.307439008
WINDOW,0.871287129,-1.019390582,0,0,0.11111111,-0.370369443,-0.083007024,0.903224976,0.987359386,-0.319385483,-0.369146053,-0.291164676,-0.392807758,0.286266951,-0.181659371,0.282258074,-0.319415431,0.934822383,0.008589195
WINDOW,0.958415842,-0.631578947,0,0,0,-0.48148072,-0.384940272,-0.25806413,-0.310404791,-0.278148367,-0.336088201,-0.242971917,-0.351313986,0.170212743,-0.108296965,0.233870975,-0.26931106,0.816300533,-0.111197425
WINDOW,0.316831683,-0.36565097,0,0,0,2.25926114,2.938042631,-0.74193455,-0.388401095,-0.40509399,-0.41597801,-0.433734966,-0.442600298,0.711798878,-0.555458516,0.701612902,-0.467640909,-1.086672807,0.260345112
WINDOW,0.958415842,0.288088643,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.134653465,0.243767313,0,0,0,-0.259258234,0.018747318,-0.677418558,-0.248996406,-0.458459667,-0.473829249,-0.483935768,-0.497925334,0.735009712,-0.586899566,0.750000002,-0.519832975,-0.018385206,0.238210028
WINDOW,0.831683168,-0.354570637,0,0,0,-0.333332376,-0.145904674,-0.612902531,-0.403679386,-0.316151203,-0.36088159,-0.283132556,-0.401106518,0.324951661,-0.153711769,0.177419396,-0.311064709,1.041757194,0.101284196
WINDOW,-0.015841584,0.343490305,0,0,0,2.51852044,3.228203979,-0.806450736,-0.46642704,-0.399433996,-0.413223187,-0.431726934,-0.428769038,0.680851097,-0.569432315,0.766129036,-0.465553227,-1.136130597,-0.271504017
WINDOW,0.601980198,0.243767313,0,0,0,-0.222221219,-0.083007024,-0.612902514,-0.27269525,-0.457651097,-0.479338892,-0.471887576,-0.506224089,0.680851097,-0.52751092,0.669354841,-0.50730688,1.903873127,0.105471295
WINDOW,0.071287129,0.254847645,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.522772277,-0.36565097,0,0,0,1.148149711,0.529709608,-0.193548126,0.042787615,-0.288659778,-0.330578552,-0.267068297,-0.359612745,0.317214711,-0.188646264,0.266129022,-0.294363245,0.679534609,0.014034815
WINDOW,0.451485149,-0.96398892,0,0,0,-0.555554615,-0.335482654,-0.612902612,-0.403679571,-0.178694143,-0.231404983,-0.154618519,-0.237897664,0.100580244,-0.076855916,0.233870975,-0.177453038,0.329909664,-0.161702238
WINDOW,0.411881188,-0.32132964,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.807920792,-0.664819945,0,0,0,-0.62962871,-0.367121241,-0.580644483,-0.266578432,-0.33232261,-0.38567498,-0.295180737,-0.414937783,0.270793057,-0.146724876,0.217741937,-0.323590793,1.156731367,0.006274947
WINDOW,0.372277228,-0.908587258,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.316831683,0.243767313,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.823762376,-0.354570637,0,0,0,-0.592591676,-0.399511287,-0.516128352,-0.291946174,-0.32908833,-0.371900864,-0.299196815,-0.412171531,0.355899449,-0.181659371,0.209677429,-0.327766173,1.081453997,0.104624145
WINDOW,0.538613861,0.210526316,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.102970297,0.288088643,0,0,0,-0.777776947,-0.453559364,-0.806450706,-0.466426963,-0.472205373,-0.487603355,-0.500000025,-0.508990341,0.750483601,-0.611353715,0.790322585,-0.536534436,-1.033917875,-0.067068554
WINDOW,0.356435644,-0.952908587,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.95049505,0.254847645,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.64950495,-0.675900277,0,0,0,-0.740739853,-0.380329898,-0.41935437,-0.298703037,-0.320194053,-0.377410508,-0.279116496,-0.403872772,0.224371403,-0.115283826,0.193548412,-0.306889348,1.140629335,-0.025013724
WINDOW,0.879207921,0.299168975,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.483168317,0.332409972,0,0,0,-0.333332296,0.101504459,-0.354838251,0.054975858,-0.456033955,-0.479338892,-0.471887576,-0.500691586,0.66537721,-0.534497816,0.701612902,-0.50730688,1.294553565,-0.067068554
WINDOW,0.752475248,0.32132964,0,0,0,-0.740739906,-0.380329967,-0.774192661,-0.446729907,-0.470588231,-0.487603355,-0.495983961,-0.508990341,0.735009712,-0.597379914,0.774193552,-0.532359071,-0.598689577,-0.067068554
WINDOW,0.784158416,0.299168975,0,0,0,-0.777776947,-0.453559364,-0.774192661,-0.446729907,-0.472205373,-0.487603355,-0.500000025,-0.508990341,0.750483601,-0.611353715,0.790322585,-0.536534436,-1.033917875,-0.067068554
WINDOW,0.332673267,0.332409972,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.079207921,0.243767313,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.467326733,0.210526316,0,0,0,-0.814814006,-0.478288228,-0.806450706,-0.466426963,-0.472205373,-0.487603355,-0.500000025,-0.508990341,0.750483601,-0.611353715,0.790322585,-0.536534436,-1.033917875,-0.067068554
WINDOW,0.823762376,-0.709141274,0,0,0,-0.629628643,-0.282408446,-0.580644437,-0.352679398,-0.29108551,-0.34986231,-0.246987977,-0.376210252,0.177949749,-0.073362406,0.145161291,-0.273486421,0.96813239,-0.025591765
WINDOW,0.388118812,0.354570637,0,0,0,-0.777776961,-0.453559364,-0.806450706,-0.466426963,-0.471396802,-0.487603355,-0.497991993,-0.508990341,0.742746657,-0.604366815,0.782258069,-0.534446754,-0.598689577,-0.067068554
WINDOW,0.926732673,-0.675900277,0,0,0,-0.407406511,-0.248269804,-0.41935437,-0.272695267,-0.281382647,-0.341597838,-0.242971917,-0.356846496,0.15473887,-0.094323148,0.217741937,-0.26931106,0.837304564,-0.111131111
WINDOW,0.538613861,-0.664819945,0,0,0,-0.592591676,-0.399511287,-0.580644483,-0.352679463,-0.306448349,-0.363636409,-0.265060267,-0.390041517,0.208897495,-0.101310009,0.177419396,-0.292275565,1.021858164,-0.023005838
WINDOW,0.958415842,-0.720221607,0,0,0.11111111,0.777778901,1.043037621,4.548383056,0.967330041,-0.137457049,-0.206611618,-0.124497995,-0.163208866,-0.085106371,-0.097816594,0.475806436,-0.146137754,0.357406488,-0.510582872
WINDOW,0.831683168,0.243767313,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.617821782,0.243767313,0,0,0,-0.62962875,-0.217406116,-0.645160533,-0.341269194,-0.463311093,-0.484848534,-0.481927734,-0.506224089,0.688588047,-0.555458516,0.725806456,-0.517745291,1.432375683,-0.067068554
